name	link	active	country	birthday	turnedPro	weight	height	lefty	oneHandedBackhand
"Jan Zelezny"	"/en/players/jan-zelezny/z202/"	FALSE	"CZE"	"1984.05.18"	NA	NA	NA	NA	NA
"Fan fan Zeng"	"/en/players/fan-fan-zeng/z152/"	FALSE	"CHN"	NA	NA	NA	NA	NA	NA
"Marcel Zimmermann"	"/en/players/marcel-zimmermann/z161/"	FALSE	"GER"	"1985.01.20"	NA	"66kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Josh Goodall"	"/en/players/josh-goodall/g744/"	FALSE	"GBR"	"1985.10.17"	"2004"	"74kg"	"188cm"	"Right-Handed"	"Unknown Backhand"
"Aqeel Khan"	"/en/players/aqeel-khan/k425/"	FALSE	"PAK"	"1980.01.30"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Jesse Huta Galung"	"/en/players/jesse-huta-galung/h704/"	FALSE	"NED"	"1985.10.06"	"2004"	"89kg"	NA	"Right-Handed"	"One-Handed Backhand"
"Juho Paukku"	"/en/players/juho-paukku/pa15/"	FALSE	"FIN"	"1986.07.19"	NA	NA	NA	NA	NA
"Johan Brunstrom"	"/en/players/johan-brunstrom/b908/"	FALSE	"SWE"	"1980.04.03"	"2005"	"89kg"	"193cm"	"Left-Handed"	"Two-Handed Backhand"
"Grega Zemlja"	"/en/players/grega-zemlja/z189/"	FALSE	"SLO"	"1986.09.29"	"2004"	"81kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Andrew Piotrowski"	"/en/players/andrew-piotrowski/pa43/"	FALSE	"CAN"	NA	NA	NA	NA	NA	NA
"Martin Alund"	"/en/players/martin-alund/a539/"	FALSE	"ARG"	"1985.12.26"	NA	"80kg"	"183cm"	"Right-Handed"	"One-Handed Backhand"
"Konstantin Kravchuk"	"/en/players/konstantin-kravchuk/k776/"	TRUE	NA	"1985.02.23"	"2004"	"80kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Sebastian Rieschick"	"/en/players/sebastian-rieschick/r758/"	FALSE	"GER"	"1986.02.15"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Carlos Palencia"	"/en/players/carlos-palencia/pb01/"	FALSE	"MEX"	"1981.08.22"	NA	NA	NA	NA	NA
"Scoville Jenkins"	"/en/players/scoville-jenkins/j290/"	FALSE	"USA"	"1986.09.23"	"2004"	"77kg"	"188cm"	"Right-Handed"	"Two-Handed Backhand"
"Trystan Meniane"	"/en/players/trystan-meniane/mc22/"	FALSE	"FRA"	"1981.03.16"	NA	NA	NA	NA	NA
"Adam Fass"	"/en/players/adam-fass/f570/"	FALSE	"USA"	"1985.01.25"	NA	NA	NA	NA	NA
"Floris Kilian"	"/en/players/floris-kilian/k651/"	FALSE	"NED"	"1982.09.09"	NA	NA	NA	NA	NA
"Denis Zivkovic"	"/en/players/denis-zivkovic/z178/"	FALSE	"USA"	"1987.09.30"	NA	"86kg"	"191cm"	"Right-Handed"	"One-Handed Backhand"
"Tobias Kamke"	"/en/players/tobias-kamke/k839/"	TRUE	"GER"	"1986.05.21"	"2004"	"76kg"	"178cm"	"Right-Handed"	"Two-Handed Backhand"
"Ravishankar Pathanjali"	"/en/players/ravishankar-pathanjali/p595/"	FALSE	"IND"	"1982.03.07"	NA	NA	NA	NA	NA
"Miles Kasiri"	"/en/players/miles-kasiri/k802/"	FALSE	"GBR"	"1986.01.29"	NA	NA	NA	NA	NA
"David Loewenthal"	"/en/players/david-loewenthal/l694/"	FALSE	"USA"	NA	NA	NA	NA	NA	NA
"Stephen Mitchell"	"/en/players/stephen-mitchell/me78/"	FALSE	"RSA"	"1982.04.16"	NA	NA	NA	NA	NA
"Benjamin Dracos"	"/en/players/benjamin-dracos/d697/"	FALSE	"FRA"	"1984.04.17"	NA	NA	NA	NA	NA
"Marin Bradaric"	"/en/players/marin-bradaric/bc14/"	FALSE	"CRO"	"1985.09.05"	NA	NA	NA	NA	NA
"Vivek Shokeen"	"/en/players/vivek-shokeen/sg28/"	FALSE	"IND"	"1987.07.31"	NA	NA	NA	NA	NA
"Zach Dailey"	"/en/players/zach-dailey/d677/"	FALSE	"USA"	"1981.11.14"	NA	NA	NA	NA	NA
"Andrew Coelho"	"/en/players/andrew-coelho/c967/"	FALSE	"AUS"	"1987.10.02"	NA	"66kg"	"180cm"	"Left-Handed"	"Unknown Backhand"
"Jerome Becker"	"/en/players/jerome-becker/bb58/"	FALSE	"GER"	"1985.06.22"	NA	NA	NA	NA	NA
"Kai-Lung Chang"	"/en/players/kai-lung-chang/c969/"	FALSE	"TPE"	NA	NA	NA	NA	NA	NA
"Igor Sijsling"	"/en/players/igor-sijsling/sf36/"	FALSE	"NED"	"1987.08.18"	"2006"	"85kg"	"191cm"	"Right-Handed"	"One-Handed Backhand"
"Theodor Devoty"	"/en/players/theodor-devoty/d599/"	FALSE	"CZE"	"1981.04.23"	NA	NA	NA	NA	NA
"Rafael Millon"	"/en/players/rafael-millon/me91/"	FALSE	"BRA"	NA	NA	NA	NA	NA	NA
"Sergio Perez-Perez"	"/en/players/sergio-perez-perez/pa07/"	FALSE	"ESP"	"1984.07.23"	NA	NA	NA	NA	NA
"Eric Kuijlen"	"/en/players/eric-kuijlen/k784/"	FALSE	"NED"	NA	NA	NA	NA	NA	NA
"Thomas Holzmann"	"/en/players/thomas-holzmann/h760/"	FALSE	"AUT"	NA	NA	NA	NA	NA	NA
"Julien Dupuy"	"/en/players/julien-dupuy/d379/"	FALSE	"FRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"David Jeflea"	"/en/players/david-jeflea/j312/"	FALSE	"AUS"	"1986.09.02"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Joel Kerley"	"/en/players/joel-kerley/k681/"	FALSE	"AUS"	"1986.11.01"	NA	NA	NA	NA	NA
"Daniel Yoo"	"/en/players/daniel-yoo/y114/"	FALSE	"KOR"	"1985.09.25"	NA	"77kg"	"180cm"	"Left-Handed"	"Two-Handed Backhand"
"Amar Zubcevic"	"/en/players/amar-zubcevic/z205/"	FALSE	"SUI"	"1984.08.09"	NA	NA	NA	NA	NA
"Pablo Andujar"	"/en/players/pablo-andujar/a596/"	TRUE	"ESP"	"1986.01.23"	"2003"	"80kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Konstantin Kremeshkov"	"/en/players/konstantin-kremeshkov/k822/"	FALSE	NA	"1986.06.08"	NA	NA	NA	NA	NA
"Pablo Galdon"	"/en/players/pablo-galdon/g817/"	FALSE	"ARG"	"1985.11.28"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Marco Gualdi"	"/en/players/marco-gualdi/g649/"	FALSE	"ITA"	NA	NA	NA	NA	NA	NA
"Oskar Pallin"	"/en/players/oskar-pallin/pa74/"	FALSE	"SWE"	"1984.10.08"	NA	NA	NA	NA	NA
"Andre Miele"	"/en/players/andre-miele/md50/"	FALSE	"BRA"	"1987.04.12"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Rafael Farias"	"/en/players/rafael-farias/f571/"	FALSE	"BRA"	"1985.12.17"	NA	NA	NA	NA	NA
"Luis Henrique Grangeiro"	"/en/players/luis-henrique-grangeiro/g864/"	FALSE	"BRA"	"1987.11.23"	NA	NA	NA	NA	NA
"Jorge Hernando Ruano"	"/en/players/jorge-hernando-ruano/h712/"	FALSE	"ESP"	"1987.06.03"	NA	"81kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Davor Kuseta"	"/en/players/davor-kuseta/k814/"	FALSE	"CRO"	"1986.04.28"	NA	NA	NA	NA	NA
"Evan O'Neil"	"/en/players/evan-o'neil/o197/"	FALSE	"AUS"	"1984.01.18"	NA	NA	NA	NA	NA
"David Corrie"	"/en/players/david-corrie/c808/"	FALSE	"GBR"	"1981.12.20"	NA	NA	NA	NA	NA
"Gianluca Naso"	"/en/players/gianluca-naso/n437/"	FALSE	"ITA"	"1987.01.06"	NA	"90kg"	"193cm"	"Right-Handed"	"One-Handed Backhand"
"Frederick Sundsten"	"/en/players/frederick-sundsten/sa18/"	FALSE	"NOR"	NA	NA	NA	NA	NA	NA
"Carlos Gomez-Ferrer"	"/en/players/carlos-gomez-ferrer/g658/"	FALSE	"ESP"	"1982.05.03"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Juan Martin del Potro"	"/en/players/juan-martin-del-potro/d683/"	FALSE	"ARG"	"1988.09.23"	"2005"	"97kg"	"198cm"	"Right-Handed"	"Two-Handed Backhand"
"Michal Domanski"	"/en/players/michal-domanski/d687/"	FALSE	"POL"	NA	NA	NA	NA	NA	NA
"Shuon Madden"	"/en/players/shuon-madden/m713/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Julian Reister"	"/en/players/julian-reister/r782/"	FALSE	"GER"	"1986.04.02"	"2005"	"87kg"	"188cm"	"Right-Handed"	"One-Handed Backhand"
"Lukas Lacko"	"/en/players/lukas-lacko/l797/"	TRUE	"SVK"	"1987.11.03"	"2005"	"87kg"	"188cm"	"Right-Handed"	"Two-Handed Backhand"
"Juan-Miguel Such-Perez"	"/en/players/juan-miguel-such-perez/sc79/"	FALSE	"ESP"	"1984.03.09"	NA	NA	NA	NA	NA
"Andrew Roberts"	"/en/players/andrew-roberts/r703/"	FALSE	"AUS"	"1985.04.09"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Mauricio Estivariz"	"/en/players/mauricio-estivariz/e227/"	FALSE	"BOL"	"1986.09.09"	NA	NA	NA	NA	NA
"Nicolas Tholozan"	"/en/players/nicolas-tholozan/t802/"	FALSE	"FRA"	"1981.03.08"	NA	NA	NA	NA	NA
"Salifu Mohammed"	"/en/players/salifu-mohammed/mc69/"	FALSE	"GHA"	"1986.12.16"	NA	NA	NA	NA	NA
"Sanam Singh"	"/en/players/sanam-singh/sg33/"	FALSE	"IND"	"1988.01.11"	NA	"67kg"	"175cm"	"Right-Handed"	"Two-Handed Backhand"
"Alex Miotto"	"/en/players/alex-miotto/mc62/"	FALSE	"GBR"	"1984.09.18"	NA	NA	NA	NA	NA
"Christopher Roman"	"/en/players/christopher-roman/r686/"	FALSE	"AUS"	"1984.08.26"	NA	NA	NA	NA	NA
"Cristobal Aguirre"	"/en/players/cristobal-aguirre/a662/"	FALSE	"ARG"	"1978.08.20"	NA	NA	NA	NA	NA
"Andrea Arnaboldi"	"/en/players/andrea-arnaboldi/a622/"	TRUE	"ITA"	"1987.12.27"	"2006"	"72kg"	"180cm"	"Left-Handed"	"One-Handed Backhand"
"Matthias Bachinger"	"/en/players/matthias-bachinger/bc65/"	TRUE	"GER"	"1987.04.02"	"2005"	"86kg"	"188cm"	"Right-Handed"	"Two-Handed Backhand"
"Pere Riba"	"/en/players/pere-riba/r750/"	FALSE	"ESP"	"1988.04.07"	"2004"	"78kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Florent Scaccianoce"	"/en/players/florent-scaccianoce/se37/"	FALSE	"FRA"	NA	NA	NA	NA	NA	NA
"Rubin Statham"	"/en/players/rubin-statham/sf89/"	TRUE	"NZL"	"1987.04.25"	"2002"	"83kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Ricardo Hocevar"	"/en/players/ricardo-hocevar/h693/"	FALSE	"BRA"	"1985.05.09"	"2004"	"80kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Robin Brage"	"/en/players/robin-brage/bb25/"	FALSE	"SWE"	"1983.03.21"	NA	NA	NA	NA	NA
"Pawel Dilaj"	"/en/players/pawel-dilaj/d614/"	FALSE	"POL"	NA	NA	NA	NA	NA	NA
"Cheong-Eui Kim"	"/en/players/cheong-eui-kim/k863/"	TRUE	"KOR"	"1990.03.23"	NA	NA	NA	NA	NA
"Adrian Mannarino"	"/en/players/adrian-mannarino/me82/"	TRUE	"FRA"	"1988.06.29"	"2004"	"79kg"	"180cm"	"Left-Handed"	"Two-Handed Backhand"
"Patrick Tierro"	"/en/players/patrick-tierro/t879/"	FALSE	"PHI"	"1985.08.01"	NA	NA	NA	NA	NA
"Antal Van Der Duim"	"/en/players/antal-van-der-duim/v494/"	FALSE	"NED"	"1987.09.16"	NA	"80kg"	"185cm"	"Right-Handed"	"Two-Handed Backhand"
"Daniel Brands"	"/en/players/daniel-brands/bc72/"	FALSE	"GER"	"1987.07.17"	"2005"	"92kg"	"196cm"	"Right-Handed"	"One-Handed Backhand"
"Mikael Ekman"	"/en/players/mikael-ekman/e634/"	FALSE	"SWE"	"1984.03.30"	NA	NA	NA	NA	NA
"Romain Jurd"	"/en/players/romain-jurd/j322/"	FALSE	"FRA"	"1982.11.21"	NA	NA	NA	NA	NA
"Jose Ycaza"	"/en/players/jose-ycaza/y119/"	FALSE	"ECU"	NA	NA	NA	NA	NA	NA
"Andreas Da Cunha-Bang"	"/en/players/andreas-da-cunha-bang/d723/"	FALSE	"DEN"	"1983.02.26"	NA	NA	NA	NA	NA
"Chris Drake"	"/en/players/chris-drake/d571/"	FALSE	"USA"	"1981.01.05"	NA	NA	NA	NA	NA
"David Serrano"	"/en/players/david-serrano/sf34/"	FALSE	"ESP"	NA	NA	NA	NA	NA	NA
"Saar Steele"	"/en/players/saar-steele/s932/"	FALSE	"ISR"	"1984.09.28"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Rahil Syed"	"/en/players/rahil-syed/sf86/"	FALSE	"IND"	"1985.08.16"	NA	NA	NA	NA	NA
"Evgeny Kirillov"	"/en/players/evgeny-kirillov/k777/"	FALSE	NA	"1987.07.14"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Vladimir Levin"	"/en/players/vladimir-levin/l805/"	FALSE	"UKR"	"1987.02.22"	NA	NA	NA	NA	NA
"Matteo Marrai"	"/en/players/matteo-marrai/me17/"	FALSE	"ITA"	"1986.11.17"	NA	NA	NA	NA	NA
"Wojciech Owsiak"	"/en/players/wojciech-owsiak/o173/"	FALSE	"POL"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Marek Sramek"	"/en/players/marek-sramek/sd30/"	FALSE	"SVK"	NA	NA	NA	NA	NA	NA
"Jurgens Strydom"	"/en/players/jurgens-strydom/sd57/"	FALSE	"NAM"	"1987.03.13"	NA	NA	NA	NA	NA
"Felipe Fingerl"	"/en/players/felipe-fingerl/f573/"	FALSE	"BRA"	NA	NA	NA	NA	NA	NA
"Eric Gomes"	"/en/players/eric-gomes/g323/"	FALSE	"BRA"	"1984.10.08"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Tobias Klein"	"/en/players/tobias-klein/k840/"	FALSE	"GER"	"1982.03.23"	"2004"	"68kg"	"170cm"	"Right-Handed"	"Unknown Backhand"
"Simon Roberts"	"/en/players/simon-roberts/r708/"	FALSE	"GBR"	"1983.02.16"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Bas Van der Valk"	"/en/players/bas-van-der-valk/v396/"	FALSE	"NED"	"1984.04.25"	NA	NA	NA	NA	NA
"Patricio Alvarado"	"/en/players/patricio-alvarado/a714/"	TRUE	"ECU"	"1989.10.06"	NA	"73kg"	"175cm"	"Right-Handed"	"Two-Handed Backhand"
"Roberto Bautista Agut"	"/en/players/roberto-bautista-agut/bd06/"	TRUE	"ESP"	"1988.04.14"	"2005"	"75kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Jeremy Chardy"	"/en/players/jeremy-chardy/ca12/"	TRUE	"FRA"	"1987.02.12"	"2005"	"75kg"	"188cm"	"Right-Handed"	"Two-Handed Backhand"
"Frederic De Fays"	"/en/players/frederic-de-fays/d751/"	FALSE	"BEL"	"1989.01.14"	NA	NA	NA	NA	NA
"Kiril Dimitrov"	"/en/players/kiril-dimitrov/d717/"	FALSE	"BUL"	"1987.08.13"	NA	NA	NA	NA	NA
"Haydn Lewis"	"/en/players/haydn-lewis/l653/"	FALSE	"BAR"	"1986.01.02"	NA	"87kg"	NA	NA	NA
"Marinko Matosevic"	"/en/players/marinko-matosevic/me05/"	FALSE	"AUS"	"1985.08.08"	"2003"	"86kg"	"193cm"	"Right-Handed"	"Two-Handed Backhand"
"Jeevan Nedunchezhiyan"	"/en/players/jeevan-nedunchezhiyan/n480/"	TRUE	"IND"	"1988.10.20"	"2011"	"69kg"	"173cm"	"Left-Handed"	"Two-Handed Backhand"
"Goncalo Nicau"	"/en/players/goncalo-nicau/n510/"	FALSE	"POR"	"1982.07.03"	NA	NA	NA	NA	NA
"Raphael Ozelli"	"/en/players/raphael-ozelli/o310/"	FALSE	"GER"	"1980.11.25"	NA	NA	NA	NA	NA
"Bernardo Palacios"	"/en/players/bernardo-palacios/pb50/"	FALSE	"ARG"	"1985.01.20"	NA	NA	NA	NA	NA
"Robbye Poole"	"/en/players/robbye-poole/pb31/"	FALSE	"USA"	"1984.10.02"	NA	NA	NA	NA	NA
"Sebastian Rivera"	"/en/players/sebastian-rivera/r805/"	FALSE	"CHI"	"1986.09.18"	NA	"77kg"	"178cm"	"Left-Handed"	"One-Handed Backhand"
"Divij Sharan"	"/en/players/divij-sharan/sd46/"	TRUE	"IND"	"1986.03.02"	NA	"78kg"	"183cm"	"Left-Handed"	"Two-Handed Backhand"
"Tim Smyczek"	"/en/players/tim-smyczek/sf62/"	FALSE	"USA"	"1987.12.30"	"2006"	"73kg"	"175cm"	"Right-Handed"	"Two-Handed Backhand"
"Sebastien Tholozan"	"/en/players/sebastien-tholozan/t903/"	FALSE	"FRA"	"1975.04.28"	NA	NA	NA	NA	NA
"Jose Zunino"	"/en/players/jose-zunino/z195/"	FALSE	"ECU"	"1987.01.29"	NA	NA	NA	NA	NA
"Syrym Abdukhalikov"	"/en/players/syrym-abdukhalikov/a706/"	FALSE	"KAZ"	"1987.08.07"	NA	NA	NA	NA	NA
"Robert Cameron"	"/en/players/robert-cameron/c877/"	FALSE	"USA"	NA	NA	NA	NA	NA	NA
"Dmitry Gurichev"	"/en/players/dmitry-gurichev/g855/"	FALSE	"UKR"	"1984.09.15"	NA	NA	NA	NA	NA
"Shahzad Khan"	"/en/players/shahzad-khan/k741/"	FALSE	"PAK"	"1978.11.01"	NA	NA	NA	NA	NA
"Mat Lowe"	"/en/players/mat-lowe/l629/"	FALSE	"GBR"	"1985.06.21"	NA	NA	NA	NA	NA
"David Navarrete"	"/en/players/david-navarrete/n479/"	FALSE	"VEN"	"1987.03.26"	NA	NA	NA	"Left-Handed"	"Unknown Backhand"
"Nathan Rooney"	"/en/players/nathan-rooney/r791/"	FALSE	"GBR"	"1984.10.17"	NA	NA	NA	NA	NA
"Nicolas Santos"	"/en/players/nicolas-santos/sg29/"	FALSE	"BRA"	"1988.01.05"	NA	"80kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Fabio Silva"	"/en/players/fabio-silva/sc45/"	FALSE	"BRA"	NA	NA	NA	NA	NA	NA
"Gurmehar Singh"	"/en/players/gurmehar-singh/sa32/"	FALSE	"IND"	NA	NA	NA	NA	NA	NA
"Mikhail Vasiliev"	"/en/players/mikhail-vasiliev/v439/"	FALSE	NA	"1986.03.08"	NA	NA	NA	NA	NA
"Richard Wire"	"/en/players/richard-wire/w468/"	FALSE	"GBR"	"1987.04.22"	NA	NA	NA	NA	NA
"Alberto Cornelio"	"/en/players/alberto-cornelio/c899/"	FALSE	"ESP"	NA	NA	NA	NA	NA	NA
"Aleksandar Grubin"	"/en/players/aleksandar-grubin/g846/"	FALSE	"SRB"	"1986.06.05"	NA	NA	NA	NA	NA
"Robin Haase"	"/en/players/robin-haase/h756/"	TRUE	"NED"	"1987.04.06"	"2005"	"77kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Dejan Katic"	"/en/players/dejan-katic/k767/"	FALSE	"SRB"	"1988.03.07"	NA	NA	NA	NA	NA
"Nikita Kryvonos"	"/en/players/nikita-kryvonos/k826/"	FALSE	"USA"	"1986.09.01"	NA	NA	NA	NA	NA
"Michael-Ray Pallares-Gonzalez"	"/en/players/michael-ray-pallares-gonzalez/pb08/"	FALSE	"DOM"	"1980.12.15"	"2004"	"82kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Jean Baptiste Robin"	"/en/players/jean-baptiste-robin/r648/"	FALSE	"FRA"	NA	NA	NA	NA	NA	NA
"Matt Scott"	"/en/players/matt-scott/sf90/"	FALSE	"CAN"	"1981.08.05"	NA	NA	NA	NA	NA
"Carl Thorsen"	"/en/players/carl-thorsen/t864/"	FALSE	"USA"	NA	NA	NA	NA	NA	NA
"Donald Young"	"/en/players/donald-young/y124/"	TRUE	"USA"	"1989.07.23"	"2004"	"79kg"	"183cm"	"Left-Handed"	"Two-Handed Backhand"
"Jonas Berg"	"/en/players/jonas-berg/bc71/"	FALSE	"SWE"	"1984.05.16"	NA	NA	NA	NA	NA
"Luca Bonati"	"/en/players/luca-bonati/b776/"	FALSE	"ITA"	NA	NA	NA	NA	NA	NA
"Roman Borvanov"	"/en/players/roman-borvanov/bd00/"	FALSE	"MDA"	"1982.03.31"	"2004"	"80kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Yassir Bouyahya"	"/en/players/yassir-bouyahya/b989/"	FALSE	"MAR"	NA	NA	NA	NA	NA	NA
"Pavol Cervenak"	"/en/players/pavol-cervenak/ca22/"	FALSE	"SVK"	"1987.07.01"	NA	"77kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Wasif Cheema"	"/en/players/wasif-cheema/ca21/"	FALSE	"PAK"	"1986.04.24"	NA	NA	NA	NA	NA
"Jaime Cuellar"	"/en/players/jaime-cuellar/c886/"	FALSE	"ESA"	NA	NA	NA	NA	NA	NA
"Edgar Hernandez-Perez"	"/en/players/edgar-hernandez-perez/h685/"	FALSE	"CUB"	"1985.06.29"	NA	NA	NA	NA	NA
"Candy Idoko"	"/en/players/candy-idoko/i195/"	FALSE	"NGR"	"1985.09.27"	NA	"64kg"	"175cm"	"Right-Handed"	"Unknown Backhand"
"Roman Kelecic"	"/en/players/roman-kelecic/k786/"	FALSE	"CRO"	"1986.06.27"	NA	NA	NA	NA	NA
"Nick Lindahl"	"/en/players/nick-lindahl/l836/"	FALSE	"AUS"	"1988.07.31"	"2006"	"77kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Claes Lindholm"	"/en/players/claes-lindholm/l647/"	FALSE	"SWE"	NA	NA	NA	NA	NA	NA
"Jan Marek"	"/en/players/jan-marek/me87/"	FALSE	"CZE"	"1987.12.17"	NA	NA	NA	NA	NA
"Jacob Melskens"	"/en/players/jacob-melskens/mc31/"	FALSE	"DEN"	"1985.03.20"	NA	NA	NA	NA	NA
"Vincent Millot"	"/en/players/vincent-millot/me31/"	FALSE	"FRA"	"1986.01.30"	"2007"	"75kg"	"173cm"	"Left-Handed"	"Two-Handed Backhand"
"Nickolai Linde Nielsen"	"/en/players/nickolai-linde-nielsen/n451/"	FALSE	"DEN"	"1985.10.31"	NA	NA	NA	NA	NA
"Frederic Nussbaum"	"/en/players/frederic-nussbaum/n511/"	FALSE	"SUI"	"1982.05.25"	NA	NA	NA	NA	NA
"Mikhail Ptukhin"	"/en/players/mikhail-ptukhin/p699/"	FALSE	NA	"1986.03.20"	NA	NA	NA	NA	NA
"Roman Recarte"	"/en/players/roman-recarte/r808/"	FALSE	"VEN"	"1987.06.07"	NA	NA	NA	NA	NA
"Jimmy Schneider"	"/en/players/jimmy-schneider/sg69/"	FALSE	"NED"	NA	NA	NA	NA	NA	NA
"Stefan Seifert"	"/en/players/stefan-seifert/sg13/"	FALSE	"GER"	"1985.02.28"	NA	NA	NA	NA	NA
"Rahman Smiley"	"/en/players/rahman-smiley/sf61/"	FALSE	"USA"	NA	NA	NA	NA	NA	NA
"Sunu-Wahyu Trijati"	"/en/players/sunu-wahyu-trijati/t860/"	FALSE	"INA"	"1987.04.26"	NA	NA	NA	NA	NA
"Coen van Keulen"	"/en/players/coen-van-keulen/v453/"	FALSE	"NED"	NA	NA	NA	NA	NA	NA
"Ivan Vukovic"	"/en/players/ivan-vukovic/v359/"	FALSE	"CRO"	"1984.11.02"	NA	NA	NA	NA	NA
"Varun Walia"	"/en/players/varun-walia/w457/"	FALSE	"IND"	"1985.11.25"	NA	NA	NA	NA	NA
"Frank Wintermantel"	"/en/players/frank-wintermantel/w480/"	FALSE	"GER"	"1988.08.20"	NA	NA	NA	NA	NA
"Mohammed Abdulla"	"/en/players/mohammed-abdulla/a618/"	FALSE	"QAT"	"1985.05.23"	NA	NA	NA	NA	NA
"Evan Angelopoulos"	"/en/players/evan-angelopoulos/a677/"	FALSE	"AUS"	NA	NA	NA	NA	NA	NA
"Thomaz Bellucci"	"/en/players/thomaz-bellucci/bd20/"	TRUE	"BRA"	"1987.12.30"	"2005"	"82kg"	"188cm"	"Left-Handed"	"Two-Handed Backhand"
"Antoine Benneteau"	"/en/players/antoine-benneteau/bb97/"	FALSE	"FRA"	"1986.06.30"	NA	NA	NA	NA	NA
"Yuri Bezeruk"	"/en/players/yuri-bezeruk/bc00/"	FALSE	"AUS"	"1984.05.01"	NA	NA	NA	NA	NA
"Bogdan Borta"	"/en/players/bogdan-borta/bc82/"	FALSE	"ROU"	NA	NA	NA	NA	NA	NA
"Julio Cesar Campozano"	"/en/players/julio-cesar-campozano/c775/"	FALSE	"ECU"	"1986.01.31"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Julio-Victor Casarotti"	"/en/players/julio-victor-casarotti/ca14/"	FALSE	"BRA"	"1985.10.26"	NA	NA	NA	NA	NA
"Olivier Charroin"	"/en/players/olivier-charroin/c736/"	FALSE	"FRA"	"1982.03.10"	"2005"	"84kg"	"183cm"	NA	NA
"Renan Delsin"	"/en/players/renan-delsin/d712/"	FALSE	"BRA"	NA	NA	NA	NA	NA	NA
"Amir Ebrahim"	"/en/players/amir-ebrahim/e631/"	FALSE	"QAT"	NA	NA	NA	NA	NA	NA
"Andrea Falgheri"	"/en/players/andrea-falgheri/f522/"	FALSE	"ITA"	"1985.09.09"	NA	NA	NA	NA	NA
"Philippe Frayssinoux"	"/en/players/philippe-frayssinoux/f494/"	FALSE	"FRA"	"1986.09.20"	"2005"	"77kg"	"191cm"	"Right-Handed"	"Unknown Backhand"
"Botond Godry"	"/en/players/botond-godry/g850/"	FALSE	"HUN"	"1986.05.21"	NA	NA	NA	NA	NA
"Steven Goh"	"/en/players/steven-goh/g899/"	FALSE	"AUS"	"1988.06.13"	NA	NA	NA	NA	NA
"Alejandro Gonzalez"	"/en/players/alejandro-gonzalez/g892/"	FALSE	"COL"	"1989.02.07"	"2006"	"83kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Arjun Goutham"	"/en/players/arjun-goutham/g755/"	FALSE	"IND"	"1985.10.02"	NA	NA	NA	NA	NA
"Claudio Grassi"	"/en/players/claudio-grassi/g813/"	FALSE	"ITA"	"1985.07.25"	"2003"	"80kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Ernests Gulbis"	"/en/players/ernests-gulbis/g858/"	TRUE	"LAT"	"1988.08.30"	"2004"	"85kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Mislav Hizak"	"/en/players/mislav-hizak/h723/"	FALSE	"CRO"	"1984.07.14"	NA	NA	NA	NA	NA
"Matus Horecny"	"/en/players/matus-horecny/h768/"	FALSE	"SVK"	"1987.01.30"	NA	NA	NA	NA	NA
"Dylan Seong Kwan Kim"	"/en/players/dylan-seong-kwan-kim/k729/"	FALSE	"KOR"	"1985.05.13"	NA	NA	NA	NA	NA
"Hyung-Tae Kwon"	"/en/players/hyung-tae-kwon/k748/"	FALSE	"KOR"	"1984.05.26"	NA	NA	NA	NA	NA
"James Lloyd"	"/en/players/james-lloyd/l770/"	FALSE	"GBR"	NA	NA	NA	NA	NA	NA
